tweet_id,text,location
ID_783831632151191552,"After Hurricane Matthew strikes Haiti, relief agencies are on the move",Haiti
ID_783831838401978368,RT @CRN_News: Two CT-based relief agencies are gearing up to help Haiti in its recovery from hurricane Matthew. Ear more:,Haiti
ID_783832915717259264,"This is the same Clinton Foundation that is asking for donations to help the Haitian people after Hurricane Mathew, @HillaryClinton no shame",
ID_783833111507439616,God’s Promise is crowdrising for Haiti - Hurricane Matthew Emergency Relief Fund:,Haiti
ID_783833601074982912,Great organization focusing on #malnutrition and #children in #haiti if youre looking for a way to assist.,haiti
ID_783836228877549568,Join us in #RebuildingHaiti Funds Needed! Offer hope to our children! #HurricaneMatthew,
ID_783836473812484096,"Hurricane Matthew: South Florida charities collect donations for Haiti | Miami , see more",Haiti Miami South Florida
ID_783836637172228096,"@Reg_Gen the situation has been bad in Haiti for a while AFAIK, but apparently 80% of crops are destroyed because hurricane Matthew.",Haiti
ID_783838151286685696,RT @EdwardLawrence: Coast Guard flew over damage in Haiti after Hurricane Matthew. They snapped these pictures. #HurricaneMatthew,Haiti
ID_783840498062532608,"Hurricane Matthew hits Bahamas; unlikely to reach R.I. + video: PORT-AU-PRINCE, Haiti (AP) — Rescue workers in",Bahamas Haiti
ID_783840555772018688,RT @2008alerts: Red Cross says hundreds of thousands of people in Haiti are in dire need of help after Hurricane Matthew floods towns and,Haiti
ID_783840556510097408,Hurricane Matthew devastates areas of Haiti and Cuba and heads towards the Bahamas. #J2150M,Bahamas Cuba Haiti
ID_783841170367459328,Terrible! Give to the #Red Cross or any disaster relief #charity you trust,
ID_783845862510395392,Only 1% of the houses are standing now. Thats unreal.,
ID_783847064463474688,RT @JamaicaObserver: #TrackingMatthew: Hurricane death toll rises to 10 in Haiti — officials Details: /,Haiti
ID_783848356196081664,RT @MEEchelleO: Donate to @ClintonFdn & theyll try not to steal the #Haiti money this time! Pinky promise!!! -mao #CrookedHillary /,Haiti
ID_783849264225091584,"RT @FluTrackers: #Haiti - U.N. Sec-General said at least 350,000 people needed immediate assistance #hurricane #Mat",Haiti
ID_783849426393726976,"The death toll is expected to rise in Haiti, following #HurricaneMatthew. Looking to help?",Haiti
ID_783849648062509056,100% of all donations to @imME_orgs Hurricane Matthew Relief Fund goes directly to Haiti to provide relief/aid,Haiti
ID_783850657774198784,Were humbled to have donated to the Haiti Hurricane Relief fund managed by All Childrens International. Haiti .,Haiti
ID_783850887810781184,RT @TrumpTrumpsUp: @realDonaldTrump Please visit Haiti and help with hurricane damage!!! WE NEED YOU!!!,Haiti
ID_783851232922337280,URGENT APPEAL | Please help recovery in Haiti after Hurricane Matthew:,Haiti
ID_783853034216517632,"Baltimore relief workers lend a hand to hurricane victims in Haiti, @JeffAbellFOX45 reports",Haiti
ID_783853202085187584,My heart is aching for Haiti right now and the damage theyve gotten from the hurricane. Pray for them & count your blessings.,Haiti
ID_783853487960498176,RT @NorwalkDV: Fairfield-Based Save The Children Prepares To Help In Haiti After Hurricane,Haiti
ID_783853635423698944,I just seen aerial footage of the damage done in Haiti by Hurricane Matthew and Im hurting. My hearts goes out to them all.,Haiti
ID_783856039804403712,Photo credit: Obed Leopold - Post Hurricane #HaitiMatthew #LesCayes #Haiti - Les Cayes is terribly damaged. Part 2,Haiti Les Cayes
ID_783856288618864640,"LATEST: Hurricane #Matthew blamed for at least 16 deaths across the Caribbean, including at least 10 in Haiti.",Haiti
ID_783856302204346368,Haiti Hurricane Relief (Sent from WCBI),Haiti
ID_783856858180231168,Im raising money for Haiti needs after hurricane Matthew. Click to Donate: via @gofundme,Haiti
ID_783857405813678080,Fly into #Haiti take food and have a press conference on how Clinton stole 95% of the money once hurricane is gone @realDonaldTrump,Haiti
ID_783857505373855744,(Independent) Hurricane Matthew: Emergency workers struggle to reach worst-hit parts of Haiti as storm barrel,Haiti
ID_783858082572926976,"Hurricane Matthew Leaves 10 Dead in Haiti, Cholera Surge Feared: Some say the worst is yet to co #topstories",Haiti
ID_783859385802129408,People who are touch by #hurricane help is on its way #RedCrossReady is working on it #Cuba #Haiti #DominicanRepublic,Cuba DominicanRepublic Haiti
ID_783863462074146816,"RT @sethdmichaels: . @PIH does very important work in Haiti, which has been hit hard by Hurricane Matthew. donate to help here:",Haiti
ID_783864123167608832,"Hurricane Matthew kills 26 in Caribbean on destructive path to U.S.: LES CAYES, Haiti/GUANTANAMO, Cuba (Reute",Cuba Haiti
ID_783864277849432064,Hurricane Matthew — the strongest Caribbean storm in a decade — has caused tremendous damage in Haiti. Homes and bri,Haiti
ID_783865904144666624,"26 people have been taken as Hurricane Matthew victims. If you have not evacuated, please consider doing so.",
ID_783868338841673728,Clinton Fndtn can send more funny money!Hurricane Matthews toll: 19 dead in Haiti; widespread damage - Breitbart,Haiti
ID_783868637656584192,#Hawaii #Maui #Oahu #Kauai Hurricane Matthew: Photos of the Destruction in Haiti,Haiti Hawaii Kauai Maui Oahu
ID_783869285001207808,Hurricane Matthew: Photos of the Destruction in #Haiti #Reuters #Hispaniola,Haiti
ID_783869439338950656,Hurricane Matthew: Photos of the Destruction in Haiti: Conditions were grim in the Immaculate Conception Hosp,Haiti
ID_783871340407291904,Port Arthur church helps Hurricane Matthew victims in Haiti via @12NewsNow,Haiti Port Arthur church
ID_783872050872061952,Haitis death toll from Hurricane Matthew doubles to 10,Haitis
ID_783872120933625856,"#YouDontSay Hurricane Matthew hitting Bahamas as Haiti tries to dig out: PORT-AU-PRINCE, Haiti (AP) — Re #420",Bahamas Haiti PORT-AU-PRINCE
ID_783873541871693824,"#TheCoeReport: At Least 4 Killed As Hurricane Matthew Starts Lashing Haiti, Jamaica",Haiti Jamaica
ID_783874644822503424,Deans News Post: Hurricane Matthew death toll rises in Haiti,Haiti
ID_783875360807157760,Haitis death toll from Hurricane Matthew doubles to 10 RESCUE workers in Haiti struggled to reach isolated towns,Haiti
ID_783875530646953984,DTN Israel: JDC dispatches aid to hurricane-stricken Haiti: American Jewish Joint Distribution Committee prov,Haiti Israel
ID_783875987486363648,#HurricaneMatthew’s toll: 19 dead in #Haiti; widespread #damage via @BreitbartNews,Haiti
ID_783876302264729600,Yall Dominican Republic blessed yall cause hurricane Matthew killed 5 people in Haiti which is on the same island as DR,Dominican Republic Haiti
ID_783877776168329216,"Death toll rises to 10 in Haiti from Hurricane Matthew, at least 350,000 people in need of immediate aid @scrippsiij",Haiti
ID_783878837549400064,The Salvation Army in Haiti assesses damage from Hurricane Matthew – New Frontier Chronicle,Haiti
ID_783879520168181760,"At least 350,000 people need immediate assistance in Haiti, and the full extent of the hurricanes impact remains",Haiti
ID_783883634168266752,Damage caused by Hurricane Matthew in Haiti described as catastrophic,Haiti
ID_783884183940706304,"Breaking News 16 Dead, 2 Million Affected As Hurricane Matthew Slams Haiti: Emergency teams in Hait #Followme",Haiti
ID_783885207514394624,Retweeted Al Jazeera News (@AJENews): Some 80% of homes in Haitis southern province destroyed as Hurricane,Haitis
ID_783885496329998336,RT @cbab1232001: Haiti got destroyed again from Hurricane. Make a big stink abt Haitis money. Tell Clintons to give them their money!,Haiti
ID_783886142185897984,We will be sorting/boxing soap to send directly to Haiti to help those that affected by hurricane Matthew. HMU if youre interested,Haiti
ID_783886868358193152,#WORLD Hurricane Matthew: Emergency workers struggle to reach worst-hit parts of Haiti a via @IndyWorld #news,Haiti
ID_783887455804096512,"While Hurricane Matthew moves through the Caribbean, Haiti is still struggling to deal with the damage the storm",Caribbean Haiti
ID_783894075996975104,"RT @CTVToronto: Supplies from Toronto sent to Haiti after hurricane, @jmusselmanctv reports.",Haiti Toronto
ID_783894677342650368,"Wind damage from Jeremie, Haiti look ~Cat 4 level. Certainly lends credence that Matthew may have been near/at Cat 5 intensity there.",Haiti
ID_783895576538673152,"Line up supplies now for hurricane victims in Haiti and wherever the storm hits in the U.S., etc. Pros @ mobilizing.",Haiti U.S.
ID_783897759128678400,"Hurricane Matthew blamed for 25 deaths, most of those in Haiti. Millions now being evacuated along American coast. #HeartNews",Haiti
ID_783900034207195136,U.S. Allocates $1 Million in Additional Aid to Haiti after Hurricane Matthew: The United,Haiti
ID_783901181844131840,"#Haiti - 350,000 people in need of assistance after #HurricaneMatthew ! @Welthungerhilfe on the ground & ready to provide help",Haiti
ID_783901519938588672,"Hurricane Matthew Kills 1 in Haiti; Fishermen Took Risks to Feed Their Families, Official Says",Haiti
ID_783902636911185920,Haiti: British experts sent to help victims of Hurricane Matthew via @aidnews,Haiti
ID_783903594290348032,"The powerful hurricane lashes the Caribbean leaving a trail of devastation in Haiti, where at least 22 people killed.",Caribbean Haiti
ID_783905916701716480,"US helicopters sent to Haiti after hurricane: PORT-AU-PRINCE, Haiti - Rescue workers in Haiti struggled to reach",Haiti
ID_783905920522805248,Haiti starting to gauge the full damage from Hurricane Matthews rampage.,Haiti
ID_783906336849494016,"Based on the damage in Jeremie, Haiti, could be half a million roofless Haitians in South-Western Haiti.",Haiti Jeremie
ID_783908275427414016,Emergency workers struggle to reach worst-hit parts of Haiti as Hurricane Matthew barrels towards Florida,Florida Haiti
ID_783910909907341312,"Haiti needs money, food, medicine, construction materials and drinking water.",Haiti
ID_783914339690541056,Its been a long time since my missions trip to Haiti but it changed my life. It hurts my heart to see this damage. #prayforHaiti,Haiti
ID_783914463195828224,"Africa News: Hurricane Matthew: Scenes of destruction in Haiti: At least 26 people killed, #piracy #maritime",Africa Haiti
ID_783915236700991488,Haiti starting to assess full damage from Hurricane Matthews wrath | Fox News,Haiti
ID_783921937231716352,"At least 26 people killed, including 22 in Haiti, as powerful hurricane lashes Caribbean on the path to the US.",Haiti
ID_783922119566499840,WEVE LOST EVERYTHING WE OWN Haiti begins to assess destruction caused by Hurricane Matthew,Haiti
ID_783923193862119424,"The US is sending relief supplies to Haiti, where at least 10 people have died from Hurricane Matthew. Listen:",Haiti US
ID_783923689058398208,"RT @Steven_kent29: Hurricane Matthew: Scenes of destruction in Haiti: At least 26 people killed, including 22 in Haiti, as power",Haiti
ID_783925689732988928,#Haiti: @KwaWouj working to reach people affected by #HurricaneMatthew but flooding limits access to worst hit areas,Haiti
ID_783925875087708160,#Oct6 In Haiti at least 10 people have been killed and thousands have been displaced by Hurricane Matthew MORE >>,Haiti
ID_783926150632312832,Hurricane Matthew: At least 26 killed in Haiti and Cuba,Cuba Haiti
ID_783930064090107904,Struggling Haiti badly hurt by hurricane Matthew. Wonder how many $$ in donations Clinton Crime Family will steal from them this time? #tcot,Haiti
ID_783930113989545984,Haiti Starts to Gauge the Full Damage from Hurricane Matthew’s Rampage #Uncategorized #Bahamas #Cuba,Bahamas Cuba Haiti
ID_783930865701179392,"Haiti Starts to Gauge the Full Damage from Hurricane Matthew’s Rampage: (LES CAYES, Haiti) — Two days after",Haiti LES CAYES
ID_783932351948529664,(LV.9) Hurricane Matthew: Haiti Starts to Gauge the Full Damage,Haiti
ID_783935105517625344,Will the @cfoundationsrws be helping Haiti after the damaging hurricane in rural areas? Do Bill & H & Chelsea really care? @realDonaldTrump,Haiti
ID_783936142815203328,WATCH: City of Jeremie Haiti Suffers Massive Destruction in Hurricane Matthew -,City of Jeremie Haiti
ID_783936872334499840,Hurricane Matthew: Death toll in Haiti rises to 23 as rescuers struggle to reach storm zone:,Haiti
ID_783938967066570752,Telegraph Pics: Hurricane Matthew: Death toll in Haiti rises to 23 as rescuers struggle to,Haiti
ID_783939192510255104,Hurricane Matthew Killed 23 In Haiti: Official,Haiti
ID_783940121230016512,Haiti starting to assess full damage from Hurricane Matthews wrath | THE 350 TH NEEDED HELP BEFORE STORM,Haiti
ID_783944264770125824,Remote Area Medical needs #pilots for Haiti hurricane relief - @AOPA - @AOPA #Pilot :,Haiti
ID_783945534784491520,RT @DynamiteNews_: Hurricane Matthew kills 26 people damaging majority of homes in Haitis south,Haitis
ID_783947842092138496,U.S. Nonprofit All Hands Volunteers Heads To Haiti After Hurricane,Haiti
ID_783948237032067072,"Hurricane Matthew kills 17, Haiti postpones poll",Haiti
ID_783948485955493888,Storm harms charity’s compound: Hurricane Matthew severely damaged facilities in Haiti of a nonprofit founded by a,Haiti
ID_783950571564851200,Aerial Footage: #Haiti Town Destroyed By #Hurricane #Matthew #Jeremie,Haiti Jeremie
ID_783953876151959552,"RT @thePositiveMOM_: Hurricane slams #Haiti. @WorldVisionUSA aims to reach 50,000 families in the days to come. You can help! /",Haiti
ID_783954917601873920,"#Jamaica Haiti: Hurricane Matthew: 350,000 people in need of assistance, 15,623 are displaced #crisismanagement",Haiti Jamaica
ID_783955507262394368,"This is devastating. Haitian government says 350,000 people need immediate assistance via @washingtonpost",Haitian
ID_783955619246067712,A Bird’s Eye View of Hurricane Damage in Haiti,Haiti
ID_783955748527050752,DTN Thailand: Hurricane Matthew death toll rises to 23 in Haiti: official: PORT-AU-PRINCE - Hurricane Matthew,Haiti Thailand
ID_783956884248076288,Haiti starting to assess full damage from Hurricane Matthew’s wrath #WorldNews #CARE,Haiti
ID_783957092130578432,Thousands of people in Haiti have lost their homes after Hurricane Matthew swept through. Please donate to help:,Haiti
